state,year,quarter,entity_name,entity_type,count,amount
andhra-pradesh,2022,4,west godavari,district,2623,3513389.0
andhra-pradesh,2022,4,anantapur,district,2425,3710468.0
andhra-pradesh,2022,4,prakasam,district,2400,2848596.0
andhra-pradesh,2022,4,ysr,district,2261,2993022.0
andhra-pradesh,2022,4,517507,pincode,596,856272.0
andhra-pradesh,2022,4,516001,pincode,550,602897.0
andhra-pradesh,2022,4,517501,pincode,543,549451.0
andhra-pradesh,2022,4,523002,pincode,488,441856.0
andhra-pradesh,2022,4,530016,pincode,457,650737.0
andhra-pradesh,2022,4,517326,pincode,416,288926.0
andhra-pradesh,2022,4,524002,pincode,416,588408.0
andhra-pradesh,2022,4,520011,pincode,413,432671.0
andhra-pradesh,2022,4,522001,pincode,407,369435.0
andhra-pradesh,2022,4,530026,pincode,407,458462.0
andhra-pradesh,2023,1,visakhapatnam,district,6752,9502319.0
andhra-pradesh,2023,1,krishna,district,4693,6275818.0
andhra-pradesh,2023,1,east godavari,district,4069,5915626.0
andhra-pradesh,2023,1,guntur,district,3542,4957590.0
andhra-pradesh,2023,1,chittoor,district,3284,5677174.0
andhra-pradesh,2023,1,spsr nellore,district,2461,3621734.0
andhra-pradesh,2023,1,west godavari,district,2196,3370241.0
andhra-pradesh,2023,1,anantapur,district,1565,2882540.0
andhra-pradesh,2023,1,ysr,district,1509,2235497.0
andhra-pradesh,2023,1,prakasam,district,1437,2188369.0
andhra-pradesh,2023,1,517507,pincode,468,848915.0
andhra-pradesh,2023,1,530016,pincode,463,635433.0
andhra-pradesh,2023,1,517501,pincode,456,788976.0
andhra-pradesh,2023,1,520011,pincode,407,518326.0
andhra-pradesh,2023,1,516001,pincode,396,538812.0
andhra-pradesh,2023,1,524002,pincode,383,483768.0
andhra-pradesh,2023,1,520010,pincode,377,446022.0
andhra-pradesh,2023,1,530026,pincode,367,455958.0
andhra-pradesh,2023,1,520012,pincode,353,481246.0
andhra-pradesh,2023,1,520007,pincode,345,417747.0
andhra-pradesh,2023,2,visakhapatnam,district,7000,8910217.0
andhra-pradesh,2023,2,krishna,district,5163,6666796.0
andhra-pradesh,2023,2,chittoor,district,3756,5988173.0
andhra-pradesh,2023,2,guntur,district,3725,5015442.0
andhra-pradesh,2023,2,east godavari,district,3690,5519480.0
andhra-pradesh,2023,2,spsr nellore,district,2468,3679371.0
andhra-pradesh,2023,2,west godavari,district,2140,3383512.0
andhra-pradesh,2023,2,anantapur,district,1688,3027497.0
andhra-pradesh,2023,2,ysr,district,1652,2426306.0
andhra-pradesh,2023,2,kurnool,district,1473,2483871.0
andhra-pradesh,2023,2,517507,pincode,616,969092.0
andhra-pradesh,2023,2,517501,pincode,537,696700.0
andhra-pradesh,2023,2,520010,pincode,472,547680.0
andhra-pradesh,2023,2,530016,pincode,452,526796.0
andhra-pradesh,2023,2,520007,pincode,433,549179.0
andhra-pradesh,2023,2,524002,pincode,412,546644.0
andhra-pradesh,2023,2,520011,pincode,405,443320.0
andhra-pradesh,2023,2,520001,pincode,394,377868.0
andhra-pradesh,2023,2,524004,pincode,371,636260.0
andhra-pradesh,2023,2,516001,pincode,370,505187.0
andhra-pradesh,2023,3,visakhapatnam,district,8972,11107138.0
andhra-pradesh,2023,3,krishna,district,6187,7831756.0
andhra-pradesh,2023,3,guntur,district,4604,5810698.0
andhra-pradesh,2023,3,east godavari,district,4157,5720660.0
andhra-pradesh,2023,3,chittoor,district,3993,6350318.0
andhra-pradesh,2023,3,spsr nellore,district,3082,3962298.0
andhra-pradesh,2023,3,west godavari,district,2308,3162591.0
andhra-pradesh,2023,3,anantapur,district,1947,3392196.0
andhra-pradesh,2023,3,ysr,district,1900,2732465.0
andhra-pradesh,2023,3,kurnool,district,1723,2310997.0
andhra-pradesh,2023,3,517507,pincode,681,926705.0
andhra-pradesh,2023,3,517501,pincode,589,770236.0
andhra-pradesh,2023,3,530016,pincode,577,720125.0
andhra-pradesh,2023,3,520010,pincode,533,663947.0
andhra-pradesh,2023,3,520007,pincode,527,675611.0
andhra-pradesh,2023,3,520011,pincode,524,479426.0
andhra-pradesh,2023,3,530026,pincode,520,483441.0
andhra-pradesh,2023,3,524002,pincode,482,536352.0
andhra-pradesh,2023,3,524004,pincode,431,581425.0
andhra-pradesh,2023,3,516001,pincode,412,534212.0
andhra-pradesh,2023,4,visakhapatnam,district,8787,12027284.0
andhra-pradesh,2023,4,krishna,district,5268,7328216.0
andhra-pradesh,2023,4,guntur,district,4354,6154821.0
andhra-pradesh,2023,4,east godavari,district,4294,6404501.0
andhra-pradesh,2023,4,chittoor,district,4025,7322967.0
andhra-pradesh,2023,4,spsr nellore,district,2739,3968074.0
andhra-pradesh,2023,4,west godavari,district,2198,3630998.0
andhra-pradesh,2023,4,anantapur,district,2143,3651525.0
andhra-pradesh,2023,4,ysr,district,1923,2738253.0
andhra-pradesh,2023,4,kurnool,district,1829,3161720.0
andhra-pradesh,2023,4,530016,pincode,563,837356.0
andhra-pradesh,2023,4,517507,pincode,557,1066470.0
andhra-pradesh,2023,4,530026,pincode,495,565504.0
andhra-pradesh,2023,4,517501,pincode,453,752992.0
andhra-pradesh,2023,4,524002,pincode,434,553778.0
andhra-pradesh,2023,4,520011,pincode,412,463576.0
andhra-pradesh,2023,4,520007,pincode,407,516110.0
andhra-pradesh,2023,4,520010,pincode,389,513516.0
andhra-pradesh,2023,4,530046,pincode,378,607798.0
andhra-pradesh,2023,4,520001,pincode,369,418525.0
andhra-pradesh,2024,1,visakhapatnam,district,9034,12016206.0
andhra-pradesh,2024,1,krishna,district,5888,7907881.0
andhra-pradesh,2024,1,east godavari,district,5344,6899327.0
andhra-pradesh,2024,1,chittoor,district,4784,6901394.0
andhra-pradesh,2024,1,guntur,district,4613,5985992.0
andhra-pradesh,2024,1,spsr nellore,district,2931,3961012.0
andhra-pradesh,2024,1,west godavari,district,2808,4029842.0
andhra-pradesh,2024,1,anantapur,district,2194,3722783.0
andhra-pradesh,2024,1,ysr,district,1935,2972264.0
andhra-pradesh,2024,1,kurnool,district,1916,2727094.0
andhra-pradesh,2024,1,530016,pincode,548,763795.0
andhra-pradesh,2024,1,517507,pincode,531,915457.0
andhra-pradesh,2024,1,517501,pincode,494,749467.0
andhra-pradesh,2024,1,520010,pincode,480,529119.0
andhra-pradesh,2024,1,530026,pincode,466,524957.0
andhra-pradesh,2024,1,517326,pincode,439,244562.0
andhra-pradesh,2024,1,520007,pincode,432,691745.0
andhra-pradesh,2024,1,524002,pincode,428,666708.0
andhra-pradesh,2024,1,530046,pincode,386,614874.0
andhra-pradesh,2024,1,520011,pincode,372,445394.0
andhra-pradesh,2024,2,visakhapatnam,district,9077,12170419.0
andhra-pradesh,2024,2,krishna,district,5321,7539878.0
andhra-pradesh,2024,2,east godavari,district,4730,6812370.0
andhra-pradesh,2024,2,guntur,district,3946,6093685.0
andhra-pradesh,2024,2,chittoor,district,3925,6646337.0
andhra-pradesh,2024,2,spsr nellore,district,2708,4456805.0
andhra-pradesh,2024,2,west godavari,district,2505,3448213.0
andhra-pradesh,2024,2,prakasam,district,2008,2858214.0
andhra-pradesh,2024,2,anantapur,district,1868,3445825.0
andhra-pradesh,2024,2,kurnool,district,1664,2836292.0
andhra-pradesh,2024,2,530016,pincode,567,878988.0
andhra-pradesh,2024,2,517507,pincode,515,883412.0
andhra-pradesh,2024,2,517501,pincode,467,775196.0
andhra-pradesh,2024,2,530014,pincode,418,347441.0
andhra-pradesh,2024,2,524002,pincode,412,646264.0
andhra-pradesh,2024,2,530026,pincode,406,395729.0
andhra-pradesh,2024,2,520010,pincode,402,511790.0
andhra-pradesh,2024,2,530046,pincode,376,611203.0
andhra-pradesh,2024,2,524004,pincode,363,574695.0
andhra-pradesh,2024,2,520007,pincode,354,541505.0
andhra-pradesh,2024,3,visakhapatnam,district,8553,12088761.0
andhra-pradesh,2024,3,ntr,district,4856,6761184.0
andhra-pradesh,2024,3,guntur,district,3703,5419362.0
andhra-pradesh,2024,3,tirupati,district,3517,5808106.0
andhra-pradesh,2024,3,sri potti sriramulu nellore,district,2386,3626372.0
andhra-pradesh,2024,3,kakinada,district,2269,3477318.0
andhra-pradesh,2024,3,east godavari,district,2001,3116536.0
andhra-pradesh,2024,3,anakapalli,district,1792,2253638.0
andhra-pradesh,2024,3,vizianagaram,district,1608,2223183.0
andhra-pradesh,2024,3,chittoor,district,1432,2748351.0
andhra-pradesh,2024,3,517501,pincode,868,1419641.0
andhra-pradesh,2024,3,520007,pincode,661,985453.0
andhra-pradesh,2024,3,530016,pincode,628,845789.0
andhra-pradesh,2024,3,530026,pincode,598,723683.0
andhra-pradesh,2024,3,520003,pincode,580,699162.0
andhra-pradesh,2024,3,520010,pincode,570,767188.0
andhra-pradesh,2024,3,533005,pincode,499,834104.0
andhra-pradesh,2024,3,524002,pincode,475,590274.0
andhra-pradesh,2024,3,530046,pincode,452,675824.0
andhra-pradesh,2024,3,517507,pincode,424,701647.0
andhra-pradesh,2024,4,visakhapatnam,district,9897,13254184.0
andhra-pradesh,2024,4,ntr,district,7077,8504106.0
andhra-pradesh,2024,4,tirupati,district,4169,6081241.0
andhra-pradesh,2024,4,guntur,district,4159,5517638.0
andhra-pradesh,2024,4,sri potti sriramulu nellore,district,3193,4050293.0
andhra-pradesh,2024,4,kakinada,district,2905,3879273.0
andhra-pradesh,2024,4,east godavari,district,2499,3119010.0
andhra-pradesh,2024,4,prakasam,district,2499,2645564.0
andhra-pradesh,2024,4,anakapalli,district,2018,2214934.0
andhra-pradesh,2024,4,vizianagaram,district,1926,1988306.0
andhra-pradesh,2024,4,517501,pincode,927,1356884.0
andhra-pradesh,2024,4,520010,pincode,875,1098456.0
andhra-pradesh,2024,4,520007,pincode,858,1109088.0
andhra-pradesh,2024,4,520003,pincode,855,829766.0
andhra-pradesh,2024,4,530026,pincode,731,867397.0
andhra-pradesh,2024,4,530016,pincode,712,880040.0
andhra-pradesh,2024,4,523001,pincode,634,752920.0
andhra-pradesh,2024,4,524002,pincode,626,807213.0
andhra-pradesh,2024,4,530046,pincode,556,794395.0
andhra-pradesh,2024,4,520001,pincode,540,521557.0
arunachal-pradesh,2020,2,papum pare,district,33,6304.0
arunachal-pradesh,2020,2,changlang,district,9,2511.0
arunachal-pradesh,2020,2,tirap,district,5,1026.0
arunachal-pradesh,2020,2,west siang,district,5,1124.0
arunachal-pradesh,2020,2,tawang,district,3,827.0
arunachal-pradesh,2020,2,east siang,district,2,469.0
arunachal-pradesh,2020,2,west kameng,district,2,513.0
arunachal-pradesh,2020,2,lower dibang valley,district,2,513.0
arunachal-pradesh,2020,2,lower subansiri,district,1,231.0
arunachal-pradesh,2020,2,namsai,district,1,231.0
arunachal-pradesh,2020,2,791113,pincode,21,3445.0
arunachal-pradesh,2020,2,791110,pincode,6,1304.0
arunachal-pradesh,2020,2,791001,pincode,5,1124.0
arunachal-pradesh,2020,2,792056,pincode,5,1064.0
arunachal-pradesh,2020,2,792130,pincode,4,744.0
arunachal-pradesh,2020,2,791109,pincode,3,811.0
arunachal-pradesh,2020,2,792120,pincode,3,739.0
arunachal-pradesh,2020,2,790104,pincode,3,827.0
arunachal-pradesh,2020,2,791111,pincode,3,744.0
arunachal-pradesh,2020,2,792103,pincode,2,939.0
arunachal-pradesh,2020,3,papum pare,district,60,15776.0
arunachal-pradesh,2020,3,east siang,district,22,9675.0
arunachal-pradesh,2020,3,west kameng,district,12,3466.0
arunachal-pradesh,2020,3,lohit,district,9,1557.0
arunachal-pradesh,2020,3,west siang,district,5,2052.0
arunachal-pradesh,2020,3,lower dibang valley,district,4,843.0
arunachal-pradesh,2020,3,tirap,district,3,939.0
arunachal-pradesh,2020,3,dibang valley,district,3,66.0
arunachal-pradesh,2020,3,namsai,district,3,1486.0
arunachal-pradesh,2020,3,east kameng,district,2,695.0
arunachal-pradesh,2020,3,791110,pincode,21,4213.0
arunachal-pradesh,2020,3,791102,pincode,19,9111.0
arunachal-pradesh,2020,3,791111,pincode,17,5506.0
arunachal-pradesh,2020,3,791112,pincode,10,2281.0
arunachal-pradesh,2020,3,791001,pincode,6,2236.0
arunachal-pradesh,2020,3,791123,pincode,6,1540.0
arunachal-pradesh,2020,3,791113,pincode,6,2236.0
arunachal-pradesh,2020,3,790116,pincode,6,1512.0
arunachal-pradesh,2020,3,792001,pincode,5,796.0
arunachal-pradesh,2020,3,792110,pincode,4,843.0
arunachal-pradesh,2020,4,papum pare,district,48,21298.0
arunachal-pradesh,2020,4,west kameng,district,15,22182.0
arunachal-pradesh,2020,4,east siang,district,10,8075.0
arunachal-pradesh,2020,4,tawang,district,10,9740.0
arunachal-pradesh,2020,4,lower dibang valley,district,9,1981.0
arunachal-pradesh,2020,4,changlang,district,7,5505.0
arunachal-pradesh,2020,4,lohit,district,5,4148.0
arunachal-pradesh,2020,4,tirap,district,4,1561.0
arunachal-pradesh,2020,4,lepa rada,district,3,2685.0
arunachal-pradesh,2020,4,namsai,district,3,984.0
arunachal-pradesh,2020,4,791113,pincode,18,5383.0
arunachal-pradesh,2020,4,791110,pincode,13,7819.0
arunachal-pradesh,2020,4,791111,pincode,10,4999.0
arunachal-pradesh,2020,4,792110,pincode,9,1981.0
arunachal-pradesh,2020,4,791102,pincode,8,5359.0
arunachal-pradesh,2020,4,790003,pincode,6,10016.0
arunachal-pradesh,2020,4,790001,pincode,5,4355.0
arunachal-pradesh,2020,4,790105,pincode,4,5434.0
arunachal-pradesh,2020,4,790104,pincode,4,2973.0
arunachal-pradesh,2020,4,791109,pincode,4,888.0
arunachal-pradesh,2021,1,papum pare,district,65,62651.0
arunachal-pradesh,2021,1,east siang,district,18,8695.0
arunachal-pradesh,2021,1,west kameng,district,15,9871.0
arunachal-pradesh,2021,1,changlang,district,12,4524.0
arunachal-pradesh,2021,1,lohit,district,11,2951.0
arunachal-pradesh,2021,1,tawang,district,11,10155.0
arunachal-pradesh,2021,1,namsai,district,8,1248.0
arunachal-pradesh,2021,1,west siang,district,7,3690.0
arunachal-pradesh,2021,1,tirap,district,7,7696.0
arunachal-pradesh,2021,1,upper subansiri,district,7,4237.0
arunachal-pradesh,2021,1,791110,pincode,21,32836.0
arunachal-pradesh,2021,1,791111,pincode,18,6658.0
arunachal-pradesh,2021,1,791102,pincode,17,8055.0
arunachal-pradesh,2021,1,791113,pincode,16,9549.0
arunachal-pradesh,2021,1,792103,pincode,11,1983.0
arunachal-pradesh,2021,1,792001,pincode,9,2577.0
arunachal-pradesh,2021,1,790104,pincode,9,8819.0
arunachal-pradesh,2021,1,790116,pincode,7,3646.0
arunachal-pradesh,2021,1,791122,pincode,7,4237.0
arunachal-pradesh,2021,1,791001,pincode,7,3690.0
arunachal-pradesh,2021,2,papum pare,district,69,89335.0
arunachal-pradesh,2021,2,west kameng,district,20,17896.0
arunachal-pradesh,2021,2,west siang,district,18,8990.0
arunachal-pradesh,2021,2,lohit,district,16,21096.0
arunachal-pradesh,2021,2,lower dibang valley,district,14,8091.0
arunachal-pradesh,2021,2,tawang,district,13,23216.0
arunachal-pradesh,2021,2,changlang,district,12,11258.0
arunachal-pradesh,2021,2,namsai,district,11,8880.0
arunachal-pradesh,2021,2,lower subansiri,district,10,4236.0
arunachal-pradesh,2021,2,east siang,district,6,2979.0
arunachal-pradesh,2021,2,791110,pincode,26,14352.0
arunachal-pradesh,2021,2,791001,pincode,20,15346.0
arunachal-pradesh,2021,2,791111,pincode,15,39804.0
arunachal-pradesh,2021,2,792103,pincode,14,9960.0
arunachal-pradesh,2021,2,792110,pincode,14,8091.0
arunachal-pradesh,2021,2,792001,pincode,12,19837.0
arunachal-pradesh,2021,2,791113,pincode,10,4357.0
arunachal-pradesh,2021,2,791120,pincode,10,4236.0
arunachal-pradesh,2021,2,791109,pincode,9,9677.0
arunachal-pradesh,2021,2,791112,pincode,8,20976.0
arunachal-pradesh,2021,3,papum pare,district,50,95368.0
arunachal-pradesh,2021,3,east siang,district,23,32914.0
arunachal-pradesh,2021,3,west kameng,district,22,21566.0
arunachal-pradesh,2021,3,west siang,district,21,57300.0
arunachal-pradesh,2021,3,changlang,district,15,25894.0
arunachal-pradesh,2021,3,namsai,district,15,35207.0
arunachal-pradesh,2021,3,tirap,district,14,38082.0
arunachal-pradesh,2021,3,lower dibang valley,district,13,11845.0
arunachal-pradesh,2021,3,lohit,district,10,15097.0
arunachal-pradesh,2021,3,tawang,district,8,5436.0
arunachal-pradesh,2021,3,791001,pincode,21,57300.0
arunachal-pradesh,2021,3,791102,pincode,20,30911.0
arunachal-pradesh,2021,3,791111,pincode,20,62172.0
arunachal-pradesh,2021,3,791110,pincode,16,18773.0
arunachal-pradesh,2021,3,792103,pincode,15,35018.0
arunachal-pradesh,2021,3,790116,pincode,13,12529.0
arunachal-pradesh,2021,3,792110,pincode,13,11845.0
arunachal-pradesh,2021,3,792129,pincode,10,25474.0
arunachal-pradesh,2021,3,792001,pincode,7,12333.0
arunachal-pradesh,2021,3,791120,pincode,6,11875.0
arunachal-pradesh,2021,4,papum pare,district,128,232985.0
arunachal-pradesh,2021,4,west kameng,district,37,61049.0
arunachal-pradesh,2021,4,changlang,district,26,59532.0
arunachal-pradesh,2021,4,lohit,district,17,19353.0
arunachal-pradesh,2021,4,tawang,district,14,28772.0
arunachal-pradesh,2021,4,tirap,district,14,37402.0
arunachal-pradesh,2021,4,namsai,district,14,19295.0
arunachal-pradesh,2021,4,west siang,district,14,25308.0
arunachal-pradesh,2021,4,lower dibang valley,district,11,12440.0
arunachal-pradesh,2021,4,east siang,district,7,22841.0
arunachal-pradesh,2021,4,791110,pincode,44,84245.0
arunachal-pradesh,2021,4,791111,pincode,31,62422.0
arunachal-pradesh,2021,4,791113,pincode,23,42208.0
arunachal-pradesh,2021,4,791001,pincode,17,27105.0
arunachal-pradesh,2021,4,792103,pincode,16,24037.0
arunachal-pradesh,2021,4,790001,pincode,14,19900.0
arunachal-pradesh,2021,4,791109,pincode,14,15990.0
arunachal-pradesh,2021,4,790104,pincode,13,18120.0
arunachal-pradesh,2021,4,792130,pincode,12,30185.0
arunachal-pradesh,2021,4,792110,pincode,11,12440.0
arunachal-pradesh,2022,1,papum pare,district,149,339981.0
arunachal-pradesh,2022,1,west kameng,district,36,83342.0
arunachal-pradesh,2022,1,tirap,district,22,98280.0
arunachal-pradesh,2022,1,east siang,district,22,50073.0
arunachal-pradesh,2022,1,changlang,district,22,41022.0
arunachal-pradesh,2022,1,lohit,district,17,33684.0
arunachal-pradesh,2022,1,namsai,district,13,25903.0
arunachal-pradesh,2022,1,tawang,district,11,59469.0
arunachal-pradesh,2022,1,lower dibang valley,district,10,17012.0
arunachal-pradesh,2022,1,lower subansiri,district,9,27520.0
arunachal-pradesh,2022,1,791111,pincode,51,124161.0
arunachal-pradesh,2022,1,791110,pincode,34,58358.0
arunachal-pradesh,2022,1,791113,pincode,29,95648.0
arunachal-pradesh,2022,1,791102,pincode,21,46778.0
arunachal-pradesh,2022,1,790116,pincode,21,42054.0
arunachal-pradesh,2022,1,792129,pincode,14,55170.0
arunachal-pradesh,2022,1,792001,pincode,13,22997.0
arunachal-pradesh,2022,1,791109,pincode,12,12811.0
arunachal-pradesh,2022,1,792056,pincode,10,13617.0
arunachal-pradesh,2022,1,792110,pincode,10,17012.0
arunachal-pradesh,2022,2,papum pare,district,310,752159.0
arunachal-pradesh,2022,2,west kameng,district,47,115575.0
arunachal-pradesh,2022,2,east siang,district,29,107087.0
arunachal-pradesh,2022,2,tawang,district,26,61225.0
arunachal-pradesh,2022,2,changlang,district,25,51823.0
arunachal-pradesh,2022,2,west siang,district,24,54485.0
arunachal-pradesh,2022,2,lohit,district,21,59273.0
arunachal-pradesh,2022,2,tirap,district,15,32728.0
arunachal-pradesh,2022,2,namsai,district,14,34582.0
arunachal-pradesh,2022,2,lower dibang valley,district,13,25061.0
arunachal-pradesh,2022,2,791110,pincode,97,272742.0
arunachal-pradesh,2022,2,791111,pincode,95,210496.0
arunachal-pradesh,2022,2,791113,pincode,59,126741.0
arunachal-pradesh,2022,2,791109,pincode,30,77784.0
arunachal-pradesh,2022,2,791102,pincode,25,94817.0
arunachal-pradesh,2022,2,791001,pincode,24,54485.0
